row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
 ENSMUSG00000028341,772.2844586905716,-6.945012299756811,0.5040729740716227,-13.77779142503682,3.467178294548147e-43,6.49123428998819e-41
 ENSMUSG00000032802,8.001409525758854,-27.976086569495916,2.0336730365038904,-13.756432851954369,4.659566543809293e-43,8.515912569114317e-41
 ENSMUSG00000089989,46.10621466857038,9.200820045625813,0.6878778478496451,13.37565975469079,8.390586992060731e-41,1.4978173430478644e-38
 ENSMUSG00000051341,59.75887143779816,-12.488719520207614,0.9346256975117864,-13.362268503269055,1.004553644344458e-40,1.7524894940881956e-38
 ENSMUSG00000016756,240.0795887694107,7.875382181084732,0.589453676762021,13.360476813624569,1.0290287269475862e-40,1.7552943351221492e-38
 ENSMUSG00000020077,6828.225088168034,-3.7221606425028084,0.28128685234376777,-13.232615074215634,5.687354892941245e-40,9.490464382221087e-38
 ENSMUSG00000029287,71.03359896861727,11.248767745407273,0.8571123765811558,13.124029068715917,2.3983693032720048e-39,3.916996334450194e-37
 ENSMUSG00000049313,83.78447590110751,9.754170923354183,0.744797590586013,13.09640504567089,3.4522604348131357e-039,5.5207398120053395e-37
 ENSMUSG00000052889,98.12119680949276,9.484328283957321,0.7314631789113553,12.966241579067523,1.9012671875612586e-38,2.9783932513714736e-36
 ENSMUSG00000022604,43.19051537571142,9.38204851207817,0.72517948511186,12.937553674220354,2.7628775205943017e-38,4.2415695696163726e-36
 ENSMUSG00000036526,40.887367157344706,9.758199482562418,0.7589912844223751,12.856800444011457,7.877019823987664e-38,1.1855687091946923e-35
 ENSMUSG00000028064,40.771102841475006,11.945532626208518,0.9316136138246304,12.822410974832726,1.2282109648176986e-37,1.8130283396039721e-35
 ENSMUSG00000027187,84.22235009062624,11.828419691535695,0.943278709124824,12.53968692085728,4.527807880708084e-36,6.557632696663255e-34
 ENSMUSG00000042349,160.39166437100218,8.222621452946514,0.6571003702442872,12.513493866834418,6.299137548307436e-36,8.954107374223682e-34
 ENSMUSG00000079523,746.513780205074,1.4992845394191312,0.12048100839369683,12.444156630229275,1.504652722944915e-35,2.099948054786394e-33
 ENSMUSG00000054404,29.319798325775498,5.8346309369143725,0.4745430080981366,12.29526267871543,9.604404144567289e-35,1.3164893966731877e-32
 ENSMUSG00000016498,31.3444126433272,-13.994694762398067,1.1402937648959777,-12.272885455683186,1.2665775180819475e-34,1.676249832551212e-32
 ENSMUSG00000018102,9.398457022958722,25.231165757780992,2.0557311423496474,12.273572763480358,1.2558688307745975e-34,1.676249832551212e-32
 ENSMUSG00000004568,170.57542182918678,8.059576947780211,0.6624487178094988,12.166340927386193,4.696687407951775e-34,6.11046992261658e-32
 ENSMUSG00000057191,31.138657191299483,12.873482640873123,1.066480862042271,12.070992644181992,1.5031015671690437e-33,1.92296793826493e-31
 ENSMUSG00000024772,63.4314296655925,-9.314854213273588,0.7729811703059085,-12.0505577252124,1.926420165974824e-33,2.424131343282418e-31
 ENSMUSG00000000682,1519.0157348791524,2.7927201354488638,0.23299236027777093,11.986316341529026,4.191330158706027e-33,5.189137144875398e-31
